3ld1_A		_0_A_4_g_3_n_2_d_0_-_7_f_18_A_11_j_5_g_0_-_14_C_19_E_0_-_0_-_0_-_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D	_9_B_5_g_3_j_1_c_3_k_3_f_5_p_1_f_8_f_8_k_6_C_2_C_0_b_5_j_5_b_1_B_2_B_4_D_10_E_5_A_0_-_1_D_3_F_0_-_7_F_2_G_2_G_2_A_4_D	0-23	5-31	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DgmDGBgjckfpffkCCbjbBBDEADFFGGAD	0.488
2jd4_B		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_0_-_4_E_5_C_0_-_5_C_7_E_3_E_4_D_6_D_6_E_0_-_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_0_-_3_E	_0_A_0_-_0_-_7_D_8_I_4_F_6_F_2_F_4_H_6_G_2_E_2_A_3_A_12_C_20_G_2_A_7_B_8_A_2_L_4_H_5_F_5_F_0_-_2_F_4_E_13_G_2_E_2_E_12_D_0_-_18_J_2_C_2_b_2_E	5-34	0-29	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ADIFFFHGEAACGABALHFFFEGEEDJCbEA	0.577
7opi_A		_14_C_19_E_2_E_0_-_4_F_4_F_4_E_0_-_5_C_5_C_7_E_0_-_0_-_0_-_0_-_3_E_4_D_0_-_0_-_6_D_6_E_5_E_4_D_5_D_9_B_0_-_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_0_-_5_E_3_E_0_-_5_d	_3_F_3_E_4_E_10_B_20_F_5_F_8_E_2_b_1_F_2_F_4_E_6_G_4_l_5_i_4_c_9_G_6_E_4_H_9_G_10_F_10_F_3_E_4_D_2_F_4_F_6_F_2_E_5_E_4_F_6_E_4_E_3_E_11_A_1_F_7_C_8_D_5_E_3_m_8_d	8-35	29-67	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	FDDGHDDGHCDGBAHGddGHEDDCBBFHJFEEBFFEbFFEGlicGEHGFFEDFFFEEFEEEAFCDEmdBhil	0.546
4oq1_A		_7_f_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_0_-_6_E_5_E_3_E	_3_e_7_F_6_j_4_b_0_-_4_H_4_E_0_-_2_I_4_I_7_C_0_-_9_G_9_G_2_D_2_A_3_A_9_A_5_D_4_H_4_B_3_E_5_H_5_F_10_G_2_C_1_A_2_A_1_B_5_C_5_H_11_D	4-34	1-29	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EeFjbHEIICGGDAAADHBEHFGCAABCHDD	0.547
4nhh_I		_14_C_19_E_2_E_0_-_4_F_4_F_4_E_5_C_5_C_0_-_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_0_-_4_F_4_E	_0_D_2_C_6_E_3_b_2_E_5_F_5_B_9_C_4_C_4_b_1_F_11_E_7_D_0_-_0_-_2_J_4_B_0_-_10_A_3_A_5_I_1_b_6_D_4_D	8-28	0-20	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DCEbEFBCCbFEDJBAAIbDD	0.599
3d6e_B		_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E	_0_B_9_B_5_B_5_C_12_G_2_G_7_F_0_-_10_F_5_G_7_C_9_G_0_-_2_E_2_E_8_G_3_I	12-28	0-14	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BBBCGGFFGCGEEGI	0.603
7ua8_H		_14_C_19_E_2_E_0_-_4_F_4_F_4_E_5_C_0_-_5_C_0_-_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E	_0_C_3_B_5_G_3_b_2_E_5_F_6_A_8_E_0_b_1_E_4_b_1_H_4_D_3_D_5_C_2_C_5_F_7_E_6_D_3_A_0_-_7_D_0_-_3_E_9_E_0_-_6_A_3_E	8-32	0-24	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CBGbEFAEbEbHDDCCFEDADEEAE	0.656
5t89_X		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_0_-_4_E_5_C_5_C_7_E_3_E_4_D_6_D_0_-_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_0_-_4_E_5_E_6_D_8_A_6_E_0_-_5_E_3_E_5_d	_0_A_0_-_0_-_15_E_4_B_10_B_4_E_9_E_4_b_2_E_17_D_5_B_10_D_3_B_6_C_3_C_4_b_2_G_2_J_6_D_4_A_6_H_7_C_8_F_5_H_4_b_1_G_4_H_5_C_7_C_3_E_2_C_3_C_19_E_2_b	5-35	0-32	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	AEBBEEbEDBDBCCbGJDAHCFHbGHCCECCEbHJAbAACCJJGIDFDFFBA	0.597
6h04_A		_18_A_11_j_5_g_14_C_19_E_0_-_2_E_4_F_4_F_4_E_5_C_0_-_5_C_7_E_3_E_4_D_0_-_0_-_0_-_0_-_6_D_6_E_5_E_4_D_5_D_9_B_6_C_0_-_7_E_4_F_0_-_0_-_4_E_0_-_5_E_6_D_8_A_0_-_6_E_5_E_3_E_5_d	_5_A_0_-_0_-_3_C_6_E_5_I_11_G_24_D_12_F_2_G_8_D_3_b_3_F_10_F_10_C_11_F_4_H_6_b_8_f_11_g_1_C_16_G_2_F_7_G_4_B_3_B_5_D_5_A_7_E_5_H_3_A_19_B_3_E_2_B_5_H_4_F_1_A_4_B_3_D_11_B_14_E_15_c	5-35	34-73	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DAEEDEEDAEAAEECBAADBAEcGIFEfGDCAGIACEIGDFGDbFFCFHbfgCGFGBBDAEHABEBHFABDBEcmolknmjjBBkjmEEBDH	0.516
7f5k_C		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_0_-_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F	_0_B_3_D_4_F_6_F_5_F_3_D_0_-_0_-_2_E_4_E_4_b_1_G_7_A_3_E_8_E_0_-_7_E_16_A_3_B_0_-_8_F	8-27	0-16	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BDFFFDEEbGAEEEABF	0.609
7y5l_E		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_0_-_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_0_-_7_E_4_F_4_E_0_-_5_E_6_D_8_A_6_E_5_E_3_E	_0_C_10_E_8_F_4_G_5_H_6_E_6_D_4_F_7_G_6_E_5_E_4_D_4_E_6_E_5_E_4_D_5_D_1_E_5_D_14_A_5_I_4_H_6_E_5_J_15_H_2_D_8_C_6_E_5_E_4_D	8-34	0-29	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CEFGHEDFGEEDEEEDDEDAIHEJHDCEED	0.729
6jyx_B		_14_C_19_E_0_-_2_E_4_F_4_F_4_E_0_-_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_0_D_2_E_2_A_2_D_2_D_6_A_1_E_11_b_8_E_0_-_10_E_18_E_8_D_2_D_3_B_2_B_5_D_2_D_9_C_4_C_8_D_2_D_9_D_2_D_8_D_2_D_9_D_2_D_9_B	8-34	0-27	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DEADDAEbEEEDDBBDDCCDDDDDDDDBBA	0.746
6tav_A		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_0_-_0_-_3_E_0_-_4_D_0_-_0_-_6_D_0_-_6_E_5_E_4_D_5_D_9_B_0_-_6_C_7_E_4_F_0_-_4_E_5_E_6_D_8_A_6_E_5_E_3_E_5_d	_3_A_0_-_0_-_4_G_10_G_5_H_4_F_7_G_5_G_10_B_3_B_4_F_10_B_27_A_6_E_0_b_15_B_4_B_8_B_4_F_2_A_6_F_10_E_5_D_5_D_8_E_21_G_6_C_10_I_10_I_2_J_6_I_8_F_4_G_11_A_12_A_1_B_3_I_2_c	5-35	9-45	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DCCGBCJIDAGGHFGGBBFBAEbBBBFAFEDDEGCIIJIFGAABIcfgDIGBBEBHABAAHCCBDJHFccnnkkbknkjAAmlmEDDHJCEDBgEEBCC	0.519
4hjj_H		_14_C_19_E_2_E_4_F_4_F_4_E_0_-_5_C_5_C_0_-_7_E_3_E_4_D_6_D_6_E_5_E_0_-_4_D_5_D_9_B_6_C_7_E_0_-_4_F_4_E_5_E_6_D_0_-_8_A_0_-_6_E_0_-_5_E_3_E_5_d	_0_D_3_A_5_G_9_F_6_F_3_C_4_b_0_D_5_E_4_b_1_G_5_C_3_D_10_C_3_B_5_G_3_b_2_E_5_G_4_C_7_E_4_E_4_b_1_G_8_C_3_D_8_D_4_J_4_C_0_b_5_B_3_A_5_I_9_E_0_b	8-35	0-34	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DAGFFCbDEbGCDCBGbEGCEEbGCDDJCbBAIEbE	0.557
8fez_B		_2_d_7_f_18_A_11_j_5_g_14_C_0_-_19_E_2_E_4_F_4_F_4_E_0_-_5_C_5_C_0_-_7_E_0_-_3_E_4_D_0_-_0_-_0_-_6_D_0_-_6_E_0_-_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_0_-_6_E_5_E_0_-_0_-_3_E_5_d	_6_b_0_-_8_A_0_-_0_-_3_D_7_D_8_D_6_E_14_G_6_E_4_E_13_F_7_C_3_C_1_H_5_E_4_g_8_H_5_C_9_d_18_c_12_e_1_A_4_c_18_B_16_A_4_A_12_E_2_H_10_B_5_D_6_D_3_G_9_D_10_C_2_C_2_A_8_C_2_D_4_D_16_B_2_J_5_B_1_c	3-35	3-44	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BHDbADDDEGEEFCCHEgHCdceAcBAAEHBDDGDCCACDDBJBcepbgBlAAjemcnfcuIJBABCEb	0.486
5gs2_D		_14_C_19_E_2_E_4_F_0_-_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E	_0_C_3_B_0_-_6_F_3_b_1_F_5_D_0_-_18_E_4_E_8_G_15_D_5_C_2_A_7_F_8_D_6_D_3_A_0_-_7_E_0_-_2_E_9_E_0_-_6_A_3_B	8-32	0-20	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CBFbFDEEGDCAFDDAEEEAB	0.622
8es4_E		_0_A_4_g_3_n_2_d_7_f_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_0_-_6_D_6_E_5_E_0_-_4_D_5_D_9_B_6_C_7_E_4_F_4_E_0_-_0_-_5_E_0_-_6_D_8_A_6_E_5_E_0_-_3_E_5_d	_3_A_0_-_0_-_13_c_0_-_6_B_0_-_0_-_4_B_4_C_22_C_8_E_4_D_3_C_13_C_10_B_2_H_2_H_7_D_5_b_4_F_4_E_5_H_1_b_1_D_2_B_4_E_4_D_7_D_17_H_2_B_2_b_5_b_0_C_9_A_1_C_4_C_6_F_3_C_19_J_1_G_0_b	0-35	31-67	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BBCCAGGDbEEBbEGGblbBDBBAbCDCBBAAcBBCCEDCCBHHDbFEHbDBEDDHBbbCACCFCJGbGKEH	0.560
3jcm_B		_4_g_3_n_2_d_7_f_18_A_11_j_5_g_0_-_0_-_14_C_19_E_2_E_0_-_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_0_-_5_E_6_D_8_A_6_E_5_E_3_E	_0_h_0_-_1_h_6_j_0_-_10_k_5_c_8_t_2_m_13_E_5_E_4_D_9_A_6_E_6_E_4_D_8_E_8_C_5_D_5_D_5_D_8_C_5_D_4_E_4_F_5_E_0_-_5_E_3_E_8_D_7_C_2_b_2_D_5_D_5_C_7_E_6_D_4_C	1-34	0-34	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	hhjkctmEEDAEEDECDDDCDEFEEEDCbDDCEDC	0.636
7dmp_A		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D	_0_A_0_-_0_-_13_C_5_F_2_H_5_F_2_H_5_F_2_H_5_E_6_E_6_F_2_A_3_C_3_D_10_D_3_D_11_D	5-23	0-16	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ACFHFHFHEEFACDDDD	0.667
5yax_B		_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_0_-_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_0_-_5_E_6_D_8_A_6_E	_0_D_10_G_9_G_3_I_3_D_7_A_2_A_4_E_4_b_1_G_4_C_3_C_6_A_3_C_5_E_11_D_0_-_6_D_12_E_0_-_2_E_4_b_2_G_4_D_0_-_2_E	9-32	0-22	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DGGIDAAEbGCCACEDDEEbGDE	0.634
4lnv_C		_14_C_0_-_19_E_2_E_4_F_4_F_4_E_5_C_0_-_5_C_7_E_3_E_0_-_4_D_0_-_0_-_6_D_6_E_5_E_0_-_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_0_-_6_E_0_-_5_E_3_E_0_-_5_d	_3_F_10_H_9_E_4_E_5_E_7_G_4_G_8_D_8_J_2_F_2_G_4_H_2_b_2_I_2_I_1_b_4_C_9_F_5_G_11_g_9_D_4_A_7_A_3_B_5_F_5_J_3_C_4_D_3_E_3_B_3_I_5_G_5_B_10_E_4_I_3_J_0_b	8-35	24-60	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DAGJJGHGFAIFHFHIFbIHGFJJFHEEEGGDJFGHbIIbCFGgDAABFJCDEBIGBEIJbJMGcdjoAkkcjemkhBBkjmFEMBGHEHDDHAFEbb	0.470
6hns_B		_0_A_4_g_3_n_0_-_2_d_0_-_7_f_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_0_-_0_-_7_E_0_-_3_E_4_D_6_D_6_E_5_E_4_D_5_D_0_-_9_B_6_C_7_E	_0_D_0_-_3_l_6_D_7_b_28_b_7_d_0_-_9_l_2_b_0_A_0_-_2_H_4_G_4_F_1_C_6_A_13_C_0_b_3_c_3_D_3_j_4_E_12_D_1_C_3_C_4_B_2_C_3_A_7_b_12_A_3_A_5_B	0-26	0-29	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DlDbbdlbAHGFCACbcDjEDCCBCAbAABlmmmbbd	0.472
3sot_F		_2_d_7_f_0_-_18_A_11_j_5_g_14_C_0_-_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_0_-_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D	_2_b_0_-_0_D_4_A_1_j_5_b_1_A_2_b_0_A_3_D_7_F_3_G_0_-_4_C_4_D_2_F_3_E_4_D_0_-_11_b_0_E_0_-_4_A_0_-_11_A_6_C_0_-_7_F_2_E_12_E_3_E	3-30	1-25	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EbDAjbAbADFGCDFEDbEAACFEEE	0.543
4cag_A		_14_C_19_E_0_-_2_E_0_-_0_-_4_F_4_F_0_-_0_-_4_E_5_C_5_C_7_E_0_-_3_E_4_D_0_-_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_0_-_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E_5_d	_15_D_5_E_14_B_8_E_3_A_5_A_19_E_5_E_7_c_6_b_1_E_7_E_6_G_2_H_6_b_8_B_8_C_2_B_5_C_8_C_9_D_9_D_5_D_9_B_9_C_2_B_5_A_9_B_8_C_2_E_4_F_3_A_10_B_8_E_4_D_12_b	8-35	12-47	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ACCECFADAAHGDEBEAAEEcbEEGHbBCBCCDDDBCBABCEFABEDbhB	0.602
3zmn_A		_4_F_4_E_0_-_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_0_-_6_D_8_A_6_E	_0_A_3_E_0_b_1_A_0_-_10_F_0_-_4_D_6_C_1_E_8_E_21_F_2_C_0_-_2_C_5_E_9_F_3_F_4_G_0_c_17_B_0_-_4_F	12-32	0-18	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	AEbAFDCEEFCCEFFGcBFK	0.616
7ceb_A		_14_C_19_E_2_E_4_F_0_-_0_-_4_F_4_E_5_C_0_-_5_C_0_-_7_E_0_-_3_E_0_-_4_D_6_D_0_-_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_0_-_0_-_4_E_5_E_6_D_0_-_8_A_0_-_6_E_0_-_5_E_0_-_3_E	_0_C_9_F_5_G_14_F_7_A_11_A_5_F_6_D_3_C_7_B_3_D_36_B_6_D_2_c_1_E_4_A_12_E_7_F_2_b_1_G_5_H_10_D_8_E_12_D_12_C_9_E_8_E_6_G_2_J_5_H_8_E_3_D_4_I_3_A_14_J_10_F_7_A_2_C_9_G_7_E	8-34	0-39	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CFGFAAFDCBDBDcEAEFbGHDEDCEEGJHEDIAJFACGEAH	0.539
4ztp_L		_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_0_-_4_D_5_D_9_B_6_C_7_E_0_-_4_F_4_E_5_E_6_D_8_A_6_E_0_-_5_E_3_E_5_d	_0_C_2_D_4_F_7_E_6_D_3_A_7_E_2_E_4_b_1_F_1_C_2_B_6_E_6_D_3_c_3_J_3_E_2_A_4_D_0_-_9_I_0_d_3_G_2_G_0_c	14-35	0-23	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CDFEDAEEbFCBEDcJEADIdGGc	0.660
6cw1_A		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_0_-_5_E_4_D_0_-_5_D_0_-_9_B_6_C_7_E_4_F_0_-_4_E_5_E_6_D_8_A_6_E_5_E_3_E_5_d	_0_D_3_D_5_B_1_I_4_D_5_G_2_G_3_E_12_G_2_E_3_E_7_B_2_C_5_b_10_J_3_A_1_f_4_C_10_b_2_B_6_B_7_H_5_F_11_b_4_F_2_F_4_D_11_G_2_E_2_E_13_B_16_c	8-35	0-31	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DDBIDGGEGEEBCbJAfCbBBHFbFFDGEEBcGBf	0.602
5dfk_A		_5_C_7_E_3_E_0_-_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_0_-_4_F_4_E_5_E_6_D	_0_C_5_G_5_I_8_A_7_C_2_C_3_H_8_G_4_G_8_C_0_-_2_C_5_F_4_b_3_F_4_B_11_E_2_B	15-30	0-16	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CGIACCHGGCCFbFBEB	0.660
8kg3_A		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_0_-_0_-_0_-_4_F_4_E_5_C_5_C_0_-_7_E_3_E_4_D_0_-_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_0_-_6_D_8_A_6_E_5_E	_0_A_0_-_0_-_4_C_20_B_5_C_6_D_2_d_2_b_4_g_2_F_4_E_3_D_7_C_1_A_2_A_3_E_6_D_6_h_5_F_4_H_2_E_5_E_4_E_0_-_8_E_2_G_5_G_10_F_5_F_1_b_3_C_0_-_5_C_5_E	5-33	0-30	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ACBCDdbgFEDCAAEDhFHEEEEGGFFbCCE	0.599
8pd4_A		_4_g_3_n_2_d_7_f_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_0_-_4_E_5_C_5_C_7_E_3_E_4_D_6_D	_0_h_0_-_1_d_8_g_0_-_7_b_0_-_4_B_5_C_18_C_7_F_6_F_12_b_1_F_3_B_11_F_4_E_4_F_6_F_5_A	1-19	0-16	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	hdgbBCCFFbFBFEFFA	0.565
6ck1_A		_14_C_19_E_2_E_4_F_4_F_4_E_0_-_5_C_5_C_7_E_3_E_0_-_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_0_-_5_E_3_E	_2_D_4_D_3_G_3_F_2_E_4_E_0_d_6_C_8_C_2_F_6_F_10_A_4_E_2_D_3_G_2_G_13_B_6_C_4_D_7_D_4_E_6_E_3_E_4_F_17_C_0_-_2_E_0_b_1_E_5_E	8-34	7-35	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	JEHDbEEDDGFEEdCCFFAEDGGBCDDEEEFCEbEEJ	0.758
6djp_A		_14_C_19_E_2_E_0_-_0_-_0_-_0_-_4_F_4_F_0_-_0_-_4_E_5_C_5_C_7_E_0_-_3_E_0_-_0_-_0_-_4_D_6_D_0_-_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_0_-_4_E_5_E_6_D_8_A_0_-_6_E_5_E_3_E_5_d	_10_C_8_E_14_E_6_B_9_B_2_A_1_A_8_D_2_E_3_A_8_A_2_E_2_D_20_C_4_D_3_c_3_D_0_e_14_A_5_b_7_D_8_E_2_c_2_D_6_E_10_D_8_E_3_B_5_B_2_F_5_F_7_b_0_E_8_E_9_D_1_A_2_A_5_C_15_D_8_E_0_b	8-35	1-41	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ICEEBBAADEAAEDCDcDeAbDEcDEDEBBFFbEEDAACDEbFIAAAJIBHHHAH	0.588
4zb4_B		_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_0_-_4_D_5_D_9_B_6_C_7_E_4_F_0_-_4_E_5_E_0_-_6_D_8_A_6_E_5_E_3_E	_0_l_0_-_14_H_5_B_1_C_4_I_3_F_6_E_7_D_3_E_3_E_5_E_6_D_8_E_4_D_5_D_7_C_5_D_5_D_8_A_6_E_5_E_2_E_12_A_2_C_5_E_0_b_1_F_4_B_15_D_6_D_3_H	6-34	0-30	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	lHBCIFEDEEEDEDDCDDAEEEACEbFBDDH	0.684
4n0y_L		_5_C_5_C_7_E_3_E_4_D_6_D_6_E_0_-_5_E_4_D_5_D_9_B_6_C_7_E_0_-_4_F_4_E_5_E_6_D_8_A_6_E_0_-_5_E_3_E	_0_A_3_C_5_E_10_E_6_D_12_E_2_E_4_b_1_H_4_D_2_D_0_-_8_D_0_-_3_d_3_J_4_E_2_B_3_B_3_A_5_H_1_e_3_F_2_F	14-34	0-21	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ACEEDEEbHDDDdJEBBAHeFF	0.681
3kya_A		_18_A_11_j_5_g_14_C_0_-_19_E_2_E_4_F_4_F_4_E_0_-_5_C_5_C_7_E_3_E_0_-_4_D_6_D_6_E_5_E_0_-_4_D_5_D_9_B_6_C_7_E_0_-_0_-_4_F_4_E_5_E_6_D_8_A_0_-_0_-_0_-_6_E_0_-_5_E_3_E_5_d	_2_A_0_-_0_-_4_F_5_b_0_D_2_B_1_C_3_D_9_D_2_b_1_C_5_A_4_E_28_F_2_I_1_G_5_C_8_D_16_B_5_b_0_F_13_F_5_B_6_D_4_D_1_h_8_b_4_E_7_D_5_E_7_C_4_A_7_A_10_b_4_G_9_F_0_b_1_D_4_F_4_d	5-35	1-39	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EAFbDBCDDbCAEFIGCDBbFFBDDhbEDECAAbGFbDFdDCD	0.539
6zg6_H		_14_C_19_E_2_E_4_F_4_F_4_E_0_-_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_0_-_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_0_C_0_-_7_E_3_F_4_G_5_E_2_b_2_E_3_G_2_G_6_E_8_D_3_D_10_C_5_E_6_E_4_F_0_b_1_G_0_-_6_E_7_F_4_E_7_C_11_C_0_-_6_C_5_E_5_C	8-34	0-25	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CEFGEbEGGEDDCEEFbGEFECCCEC	0.703
4nc2_A		_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D	_0_D_2_D_8_D_2_D_8_D_2_D_18_D_2_D_8_D_2_D	14-23	0-9	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DDDDDDDDDD	0.889
4iiq_A		_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_0_-_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_0_B_3_D_4_G_6_E_6_E_3_D_0_-_2_E_4_E_4_b_2_F_5_B_3_E_8_C_0_-_9_E_15_C_13_E	18-34	0-15	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BDGEEDEEbFBECECE	0.746
8ilq_B		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E_0_-_5_d	_14_A_0_-_0_-_16_B_12_B_5_E_37_D_13_G_8_D_9_C_5_C_2_A_9_E_12_D_5_C_40_B_0_-_0_-_0_-_4_B_24_A_21_E_3_A_8_I_7_H_4_A_10_A_3_H_9_A_10_A_46_o_1_g	5-35	2-28	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	AAABBEDGDCCAEDCBBAEAIHAAHAAog	0.494
6tv9_F		_14_C_19_E_2_E_4_F_0_-_4_F_4_E_5_C_0_-_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_0_-_5_D_0_-_9_B_6_C_7_E_4_F_4_E_5_E_6_D_0_-_0_-_8_A_0_-_6_E_5_E_3_E_5_d	_8_D_5_E_3_E_4_F_8_A_5_E_4_E_5_E_2_A_4_A_2_F_3_E_4_E_7_D_6_E_5_E_5_D_3_b_1_C_12_b_7_B_2_D_5_E_4_F_4_E_5_E_7_D_5_D_5_E_6_D_0_b_1_E_4_F_3_E_0_d	8-35	3-37	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EEEDEEFAEEEAAFEEDEEDbCbBDEFEEDDEDbEFEd	0.712
