6oq5_E		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G	_5_E_10_E_5_F_16_C_5_E_4_b_1_E_8_E	0-7	2-9	DEECDbFGbGFhHbFCbIC	BAEEFCEbEE	0.861
6h04_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_0_-_1_b_7_G_0_-_0_-_2_F_2_h_0_H_4_b_0_-_0_-_0_-_1_F_3_C_1_b_5_I_12_C	_3_C_6_E_5_I_11_G_24_D_0_-_12_F_2_G_8_D_3_b_3_F_10_F_10_C_11_F_0_-_4_H_6_b_8_f_11_g_1_C_16_G_2_F_0_-_7_G_4_B	0-18	35-56	DEECDbFGbGFhHbFCbIC	DAEEDEEDAEAAEECBAADBAEcGIFEfGDCAGIACEIGDFGDbFFCFHbfgCGFGBBDAEHABEBHFABDBEcmolknmjjBBkjmEEBDH	0.520
6b9j_A		_0_D_0_-_4_E_0_-_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_0_-_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_0_-_12_C	_0_C_3_B_5_G_3_b_2_E_5_G_4_C_0_-_7_E_4_E_4_b_1_G_4_C_4_C_8_D_0_-_5_J_0_-_4_C_8_B_10_I_0_b_6_E_0_b_1_E	0-18	0-21	DEECDbFGbGFhHbFCbIC	CBGbEGCEEbGCCDJCBIbEbE	0.478
2wvy_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_0_-_0_-_12_C	_1_D_12_F_11_I_4_D_4_E_0_-_3_F_6_E_5_E_0_b_1_E_12_F_0_-_5_D_0_-_4_B_3_C_3_E_7_G_3_j_5_l_2_C	0-18	3-21	DEECDbFGbGFhHbFCbIC	cDADFIDEFEEbEFDBCEGjlCkAACBAAcgmAjjfogfAAcgjckbfkhACDDFABdGb	0.530
6l7i_G		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_6_D_5_E_3_F_5_D_5_E_0_-_8_F_3_G_4_d_6_E_2_G_0_-_5_H_0_-_24_F_5_D_0_-_5_E_5_F	0-18	6-20	DEECDbFGbGFhHbFCbIC	bCGHDdDEFDEFGdEGHFDEFHEEGIEDHIGHBbDDDGGFIGFDFEBBBCA	0.630
7f5h_C		_0_D_4_E_8_E_7_C_4_D_0_-_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H	_0_D_2_C_5_F_7_F_6_E_4_B_1_b_3_E_4_E_4_b_1_G_4_B_0_-_3_F	0-12	0-12	DEECDbFGbGFhHbFCbIC	DCFFEBbEEbGBF	0.680
4iiq_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_3_D_4_G_6_E_6_E_3_D_0_-_2_E_4_E_4_b_0_-_2_F_0_-_5_B_0_-_3_E_8_C_0_-_9_E_15_C	0-18	1-14	DEECDbFGbGFhHbFCbIC	BDGEEDEEbFBECECE	0.551
2qt6_A		_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_0_-_4_b_1_F_3_C_0_-_1_b_5_I_12_C	_0_J_6_E_8_C_3_G_4_b_5_C_0_-_7_b_15_F_5_F_4_c_2_F_6_b_5_b_0_F_16_C_15_C_0_-_4_G_6_D	1-18	0-17	DEECDbFGbGFhHbFCbIC	JECGbCbFFcFbbFCCGDEGCFGbEbCBBfbCFCDABFFdEfjc	0.647
5fks_A		_0_D_4_E_8_E_0_-_7_C_0_-_0_-_4_D_2_b_7_F_0_-_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_0_-_0_-_0_-_0_-_1_b_0_-_5_I_12_C	_7_D_12_D_7_C_17_B_7_C_6_C_7_A_26_E_1_b_9_D_6_C_7_A_8_G_0_-_4_F_12_D_0_-_4_C_0_-_13_F_7_E_8_C_7_A_1_B_5_B_1_B_5_c_21_C_2_G_4_C	0-18	8-34	DEECDbFGbGFhHbFCbIC	DCCDbCcEDDCBCCAEbDCAGFDCFECABBBcCGCeDEDAGIEAFECBCDDCCEEAGGFABCF	0.420
5d2n_E		_0_D_4_E_0_-_8_E_7_C_0_-_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_0_-_0_-_1_b_5_I_12_C	_2_D_4_E_6_F_6_F_2_C_8_C_6_D_4_b_1_G_10_A_3_E_2_b_0_-_4_D_3_f_1_J_0_-_3_F_2_B_3_B_4_A_9_I_0_d_4_G_18_G	0-18	1-23	DEECDbFGbGFhHbFCbIC	BDEFFCCDbGAEbDfJFBBAIdGG	0.551
7rxe_A		_0_D_4_E_8_E_0_-_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_H_0_-_0_-_4_b_1_F_0_-_3_C_1_b_5_I_0_-_12_C	_0_D_5_F_2_H_1_b_2_F_2_G_0_-_5_F_2_H_0_-_3_G_2_I_5_F_0_-_2_H_5_F_2_I_8_c_7_G_2_I_4_F_0_-_2_H_5_F_2_C	0-18	0-20	DEECDbFGbGFhHbFCbIC	DFHbFGFHGIFHFIcGIFHFCbzg	0.489
6ncz_F		_0_D_4_E_0_-_8_E_7_C_4_D_2_b_0_-_0_-_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_5_H_7_E_2_A_1_E_2_F_5_C_1_b_3_H_19_A_3_E_4_G_0_-_7_G_5_F_0_b_1_G_0_-_2_F_13_F_0_-_2_F_4_C	0-18	10-28	DEECDbFGbGFhHbFCbIC	cbbBGdbCbbHEAEFCbHAEGGFbGFFFCCAEkCiDmGmEAAdCgDlCAAo	0.608
8i5d_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I_12_C	_0_D_4_E_6_F_6_F_4_C_0_-_2_E_4_E_4_b_1_G_6_A_3_E_0_-_8_E_0_-_7_E_16_A_5_B_0_-_4_B_1_D	0-18	0-16	DEECDbFGbGFhHbFCbIC	DEFFCEEbGAEEEABBDc	0.547
5tkq_A		_0_D_4_E_0_-_8_E_7_C_0_-_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_-_0_-_0_H_0_-_4_b_0_-_1_F_3_C_1_b_5_I_12_C	_6_E_2_E_8_B_4_F_2_F_2_F_3_D_0_-_5_D_4_F_0_-_7_E_6_F_4_k_1_d_4_b_17_A_0_f_1_d_4_A_8_D_2_D_0_-_6_F_2_D	0-18	3-24	DEECDbFGbGFhHbFCbIC	AfbEEBFFFDDFEFkdbAfdADDFDDDDEb	0.451
5zj0_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b	_19_C_2_C_7_D_2_C_0_-_4_b_10_D_8_A_0_-_16_F_2_E_0_-_4_E_0_-_14_A_7_E_5_e	0-16	4-16	DEECDbFGbGFhHbFCbIC	thlbCCDCbDAFEEAEeddfdq	0.447
5d1z_E		_0_D_4_E_8_E_7_C_4_D_0_-_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_0_-_1_F_3_C_0_-_1_b_5_I_12_C	_0_C_2_D_4_F_7_E_6_D_3_A_0_-_7_B_5_E_4_b_1_F_12_D_0_-_7_B_5_b_3_J_4_E_9_C_9_I_0_c_5_E_7_C	0-18	0-19	DEECDbFGbGFhHbFCbIC	CDFEDABEbFDBbJECIcEC	0.597
8i5l_D		_0_D_0_-_0_-_4_E_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_0_-_0_-_0_-_0_-_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_0_D_10_G_3_b_2_E_5_F_6_B_7_E_0_-_4_E_4_b_1_H_0_b_2_D_3_B_6_A_3_C_5_E_11_D_0_-_5_E_0_-_12_E_2_E_4_b_1_H_4_D	0-18	0-22	DEECDbFGbGFhHbFCbIC	DGbEFBEEbHbDBACEDEEEbHDE	0.509
6ppb_S		_0_D_4_E_8_E_7_C_4_D_0_-_0_-_0_-_0_-_2_b_0_-_7_F_4_G_1_b_0_-_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_0_-_0_-_1_b_5_I_12_C	_1_B_13_E_14_E_3_D_2_D_0_c_16_s_6_g_10_m_3_c_7_j_15_A_4_G_1_f_10_A_6_D_2_F_2_c_8_J_0_-_27_C_5_C_3_c_15_d_21_e_14_b_24_E_7_E	0-18	3-29	DEECDbFGbGFhHbFCbIC	bbdBEEDDcsgmcjAGfADFcJCCcdebEEkjhdccipcdCeBhbCecDhfjGbGBfCfheieNDAKJbfBcgbccfAAfAA	0.386
7qpu_A		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I_0_-_0_-_12_C	_0_E_3_B_7_C_5_E_6_A_4_G_6_b_4_F_4_F_2_F_0_-_5_F_14_F_0_-_4_E_0_-_2_F_6_A_3_F_0_-_7_I_5_i_19_E_6_C	0-18	0-19	DEECDbFGbGFhHbFCbIC	EBCEAGbFFFFFEFAFIiECCCCDFEEbBCHEdD	0.544
3m7j_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_0_-_7_G_2_F_0_-_2_h_0_H_4_b_1_F_3_C_0_-_0_-_0_-_1_b_0_-_0_-_5_I_12_C	_5_D_2_D_7_D_8_C_3_D_0_b_1_D_0_-_9_c_0_D_5_J_14_B_3_B_0_-_4_C_0_-_2_D_5_C_5_C_9_C_5_C_1_b_1_C_9_C_5_J_9_D	0-18	5-27	DEECDbFGbGFhHbFCbIC	AABBDDDDCDbDcDJBBCDCCCCbCCJDG	0.458
5c2w_E		_0_D_4_E_8_E_0_-_7_C_4_D_2_b_7_F_0_-_4_G_0_-_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_0_-_1_b_5_I_12_C	_4_E_5_E_6_E_5_D_6_C_9_C_0_-_7_F_4_G_3_G_5_H_9_b_2_H_6_D_0_-_10_E_0_-_5_E_4_E_0_h_3_f_6_c_0_E_4_E	0-18	8-28	DEECDbFGbGFhHbFCbIC	EDDEEEECEEEDCCFGGHbHDEEEhfcEEEE	0.555
7o9q_B		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_0_-_12_C	_2_C_2_F_1_C_2_C_5_E_0_-_5_E_4_C_2_E_0_-_7_E_3_C_0_-_2_E_0_-_9_C_3_C_0_-_2_E_14_B_5_C	0-18	3-18	DEECDbFGbGFhHbFCbIC	CCBCFCCEECEECECCEBCDCBCDCDCDDDDbHH	0.506
6lck_B		_0_D_4_E_8_E_7_C_4_D_0_-_2_b_0_-_0_-_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_0_-_1_F_0_-_3_C_1_b_5_I_12_C	_1_D_2_D_2_D_6_D_7_C_11_e_3_d_4_B_1_D_4_F_4_E_0_-_2_E_5_G_0_i_11_C_1_c_5_j_6_C_4_B_2_C_6_i_4_E_3_B	0-18	2-24	DEECDbFGbGFhHbFCbIC	FFDDDDCedBDFEEGiCcjCBCiEBdbDEmEdmCbBhdBkBbjBCCc	0.500
6dc9_L		_0_D_4_E_8_E_7_C_4_D_0_-_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_H_4_b_0_-_1_F_0_-_3_C_1_b_5_I_0_-_12_C	_0_C_2_C_5_F_7_E_6_D_3_A_0_-_7_E_2_E_4_b_1_F_6_A_3_D_0_-_8_D_5_b_2_J_5_E_3_A_3_D_0_-_9_I_0_e_2_F	0-18	0-20	DEECDbFGbGFhHbFCbIC	CCFEDAEEbFADDbJEADIeFE	0.544
6xty_2		_0_D_0_-_4_E_8_E_0_-_0_-_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_0_-_0_-_0_-_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_0_-_5_I_12_C	_5_D_12_b_8_E_5_C_2_A_33_A_5_B_2_E_0_-_13_E_12_A_2_G_3_d_4_F_10_g_4_e_10_j_18_B_7_j_4_C_0_-_6_C_6_C_10_D_1_b_2_j_2_D_4_D	0-18	8-33	DEECDbFGbGFhHbFCbIC	dliDffnbDbECAABEEAGdFgejBjCCCDbjDDDbcckjjmkda	0.400
4idj_H		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_0_-_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_0_B_11_F_9_E_5_G_4_C_1_b_3_E_4_E_4_b_1_G_12_C_3_B_10_D_0_-_10_J_0_-_4_C_8_B_0_-_10_I_8_F	0-18	0-17	DEECDbFGbGFhHbFCbIC	BFEGCbEEbGCBDJCBIFbG	0.600
8ezk_I		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_-_0_H_4_b_1_F_3_C_0_-_0_-_1_b_5_I_12_C	_0_D_3_A_5_G_8_F_6_E_5_B_4_b_0_E_4_E_4_b_1_G_2_c_10_D_6_A_3_C_5_E_0_-_10_E_6_D_12_E_2_E_4_b_1_H_4_D	0-18	0-22	DEECDbFGbGFhHbFCbIC	DAGFEBbEEbGcDACEEDEEbHDD	0.557
7rxj_B		_0_D_4_E_0_-_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_4_b_1_F_3_C_0_-_0_-_0_-_1_b_5_I_12_C	_0_C_5_E_3_b_3_D_0_-_6_D_0_-_12_E_2_E_4_b_1_G_4_B_3_D_8_D_3_d_3_J_0_-_4_E_2_B_3_B_3_A_5_H_1_e_3_F_2_F	0-18	0-21	DEECDbFGbGFhHbFCbIC	CEbDDEEbGBDDdJEBBAHeFF	0.487
3kya_A		_0_D_4_E_0_-_8_E_7_C_4_D_0_-_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_0_-_3_C_0_-_0_-_1_b_5_I_12_C	_4_E_28_F_2_I_1_G_5_C_8_D_16_B_5_b_0_F_13_F_5_B_6_D_4_D_1_h_0_-_8_b_4_E_7_D_5_E_7_C_4_A_7_A_10_b_4_G_9_F	0-18	12-35	DEECDbFGbGFhHbFCbIC	EAFbDBCDDbCAEFIGCDBbFFBDDhbEDECAAbGFbDFdDCD	0.535
2ztg_A		_0_D_4_E_8_E_7_C_4_D_2_b_0_-_7_F_4_G_0_-_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_13_D_2_D_1_D_2_D_10_E_1_e_2_l_5_B_8_D_6_f_2_e_0_-_3_D_2_g_0_-_1_c_11_C_2_C_8_c_2_H_2_F	0-18	39-57	DEECDbFGbGFhHbFCbIC	dcBBgAdAAeAElbHIFBBCFhdhkkqfhdctjifAICADDDDEelBDfeDgcCCcHF	0.573
3b9k_L		_0_D_4_E_8_E_7_C_4_D_0_-_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_12_C	_0_C_2_C_5_F_7_E_6_D_3_A_0_-_7_E_2_E_4_b_2_E_5_A_3_D_7_D_3_e_1_J_0_-_4_E_8_D_9_I_0_c_5_E_7_B	0-18	0-20	DEECDbFGbGFhHbFCbIC	CCFEDAEEbEADDeJEDIcEBc	0.567
8cin_L		_0_D_4_E_8_E_7_C_0_-_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_0_-_0_-_1_b_5_I_12_C	_0_C_5_E_11_E_6_D_12_E_2_E_4_b_2_F_5_B_0_-_3_D_8_D_3_d_3_J_0_-_3_F_2_B_3_B_3_A_5_H_1_e_3_F_2_F	0-18	0-20	DEECDbFGbGFhHbFCbIC	CEEDEEbFBDDdJFBBAHeFF	0.531
7q3g_C		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_0_-_7_G_0_-_0_-_2_F_2_h_0_-_0_H_0_-_4_b_1_F_3_C_1_b_5_I	_5_D_8_D_2_D_4_E_8_D_0_-_7_E_10_G_3_c_15_L_4_K_1_b_3_b_5_C_3_f_7_A_8_H_4_K_5_b_4_K_3_E_0_-_15_K	0-17	7-27	DEECDbFGbGFhHbFCbIC	CgjAABGDDDEDEGcLKbbCfAHKbKEKKcjnss	0.471
7pi2_D		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_0_-_2_h_0_H_4_b_1_F_0_-_0_-_3_C_1_b_5_I_0_-_12_C	_9_C_2_G_9_F_0_-_3_F_1_b_7_E_4_E_0_-_11_G_6_F_12_B_2_A_4_G_0_-_13_E_8_F_7_A_3_D_0_-_2_H_6_J_2_E	0-18	1-19	DEECDbFGbGFhHbFCbIC	JCGFFbEEGFBAGEFADHJEHFDDCEJ	0.524
5xqg_C		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_0_-_1_b_0_-_0_-_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_0_-_0_-_5_I_12_C	_5_F_5_G_8_F_8_C_3_D_0_-_3_E_6_E_4_K_7_c_5_L_3_L_5_J_4_H_0_-_7_J_5_b_0_E_5_D_12_g_7_b_2_c_2_b_5_E_5_E	0-18	3-25	DEECDbFGbGFhHbFCbIC	GEBFGFCDEEKcLLJHJbEDgbcbEEEEFcEHjJjBfpAAbjkAAchmClmbCAljgikBbBq	0.478
7ks9_H		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F	_0_D_9_H_8_E_6_E_5_B_1_b_3_E_4_F_3_b_1_F_10_D	0-10	0-10	DEECDbFGbGFhHbFCbIC	DHEEBbEFbFD	0.788
7byx_A		_0_D_4_E_0_-_0_-_8_E_7_C_4_D_2_b_0_-_7_F_0_-_4_G_1_b_7_G_2_F_0_-_0_-_2_h_0_H_0_-_4_b_1_F_0_-_3_C_0_-_0_-_1_b_5_I_12_C	_2_F_11_E_6_A_17_I_4_H_7_F_7_E_1_b_5_D_7_F_4_F_6_G_0_-_4_H_2_G_9_D_10_A_3_f_1_G_2_G_5_b_1_G_6_A_5_C_4_C_3_C_0_b_1_B_3_C	0-18	1-28	DEECDbFGbGFhHbFCbIC	GFEAIHFEbDFFGHGDAfGGbGACCCbBCbCIIFDIFG	0.460
3ina_A		_0_D_4_E_8_E_7_C_4_D_0_-_0_-_2_b_7_F_4_G_1_b_7_G_2_F_0_-_2_h_0_H_4_b_1_F_0_-_3_C_0_-_0_-_0_-_1_b_5_I_12_C	_5_D_6_H_2_G_6_A_6_G_5_c_4_i_2_c_3_A_4_H_0_-_10_G_5_B_5_B_2_g_2_C_0_-_2_F_17_J_7_E_2_H_23_A_3_I_0_b_5_H_2_A	0-18	2-25	DEECDbFGbGFhHbFCbIC	BbDHGAGcicAHGBBgCFJEHAIbHAbBJKAHK	0.422
5a7x_P		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_0_-_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_0_-_0_-_5_I_0_-_12_C	_0_C_3_B_5_G_7_G_5_G_2_C_1_b_3_E_8_E_4_b_1_H_8_A_2_A_3_B_0_-_2_D_0_-_8_D_3_J_4_C_0_b_5_B_3_A_5_H_1_d_4_E	0-18	0-23	DEECDbFGbGFhHbFCbIC	CBGGGCbEEbHAABDDJCbBAHdEbE	0.479
3k25_A		_0_D_4_E_0_-_8_E_7_C_0_-_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I_12_C	_0_D_4_E_0_b_2_F_2_A_7_b_11_B_6_b_0_C_2_C_6_b_3_E_4_G_2_c_6_I_0_-_2_I_9_A_2_B_0_-_7_B_4_C	0-18	0-19	DEECDbFGbGFhHbFCbIC	DEbFAbBbCCbEGcIIABBCBEEFFFcJ	0.538
7q1y_A		_0_D_4_E_8_E_7_C_0_-_0_-_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_0_-_12_C	_5_F_7_F_4_F_7_D_11_I_7_H_17_G_0_-_5_F_13_I_0_-_5_I_4_E_4_A_5_H_0_-_9_F_5_E_5_E_1_c_4_E_19_F_7_C	0-18	15-34	DEECDbFGbGFhHbFCbIC	EBGFGACJJEAHAFGFFFDIHGFIIEAHFEEcEFCHIJHFFADAFGedeDBFHADEBIFBcAIJJJEFdbdjobkkkjkjBBkklGFCHJGIEBfEEHAFI	0.505
4m1g_H		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I_0_-_0_-_12_C	_0_D_3_A_5_G_8_E_6_E_5_B_4_b_0_E_0_b_1_E_4_b_1_G_6_C_0_-_3_D_0_-_8_D_6_J_4_C_0_b_5_H_2_J_0_b_6_E	0-18	0-21	DEECDbFGbGFhHbFCbIC	DAGEEBbEbEbGCDDJCbHJbEbE	0.561
5vta_L		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_0_-_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_12_C	_0_C_2_B_6_F_7_D_6_D_3_A_7_E_2_E_4_b_2_E_6_A_3_C_8_D_3_d_2_J_0_-_5_E_8_D_9_I_0_c_5_E_7_D	0-18	0-20	DEECDbFGbGFhHbFCbIC	CBFDDAEEbEACDdJEDIcED	0.550
5t89_X		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_7_F_4_G_0_-_1_b_7_G_0_-_2_F_2_h_0_H_4_b_1_F_0_-_3_C_0_-_1_b_5_I_12_C	_17_D_5_B_10_D_3_B_6_C_3_C_4_b_2_G_2_J_6_D_4_A_6_H_7_C_8_F_0_-_5_H_4_b_1_G_4_H_5_C_7_C_0_-_3_E_2_C	0-18	8-29	DEECDbFGbGFhHbFCbIC	AEBBEEbEDBDBCCbGJDAHCFHbGHCCECCEbHJAbAACCJJGIDFDFFBA	0.557
6nym_J		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_0_-_7_G_2_F_2_h_0_H_4_b_0_-_1_F_3_C_1_b_5_I_12_C	_3_C_4_B_14_E_14_C_8_F_0_-_5_B_0_-_12_b_1_c_3_A_2_A_10_h_0_-_2_b_3_b_6_C_3_B_0_-_5_E_12_B	0-18	48-64	DEECDbFGbGFhHbFCbIC	fbbAAABABBBBBCABACAHDHDCEBABCAABABBCBBFCHBCBAABACBECFBbcAAhbbCBEB	0.461
5dtf_H		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_0_-_4_b_1_F_3_C_1_b_5_I_12_C	_0_C_5_C_10_G_5_G_4_B_1_b_3_E_2_E_4_b_1_I_9_A_3_D_8_D_0_-_5_J_4_C_0_b_5_B_3_A_0_-_5_I_5_F	0-18	0-19	DEECDbFGbGFhHbFCbIC	CCGGBbEEbIADDJCbBAIFbF	0.584
6sdu_B		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I	_0_C_2_C_10_D_4_E_12_H_0_b_3_G_5_H_0_-_5_H_22_E_0_-_2_G_0_-_6_F_5_D_0_i_7_K	0-17	0-14	DEECDbFGbGFhHbFCbIC	CCDEHbGHHEGFDiKK	0.572
6mnj_B		_0_D_0_-_0_-_4_E_0_-_8_E_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_0_-_4_b_0_-_1_F_3_C_1_b_5_I_0_-_0_-_12_C	_0_B_5_A_6_I_4_H_5_b_0_G_35_E_5_D_0_-_7_J_8_J_10_H_3_b_2_H_5_G_0_-_10_G_10_C_4_b_2_b_2_G_6_F_8_c_11_F_10_A_1_c_6_C	0-18	0-24	DEECDbFGbGFhHbFCbIC	BAIHbGEDJJHbHGGCbbGFcFAcCAAGGAAIGADAADbFEEFEFd	0.444
5gva_A		_0_D_0_-_4_E_8_E_7_C_4_D_2_b_0_-_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_4_D_2_G_6_E_5_E_4_D_4_E_8_b_7_A_6_E_2_E_0_-_5_D_8_E_0_-_5_E_0_-_4_D_5_D_0_-_7_E_5_E	0-18	12-28	DEECDbFGbGFhHbFCbIC	AACCDCFEEFEEDGEEDEbAEEDEEDDEEE	0.565
7sg2_J		_0_D_0_-_4_E_8_E_0_-_7_C_4_D_2_b_7_F_0_-_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_0_-_1_b_5_I_12_C	_3_D_4_F_5_F_6_E_6_A_10_D_2_E_4_b_2_F_8_A_3_E_2_b_0_-_4_D_0_-_7_J_0_-_3_F_2_B_3_B_8_I_0_c_5_G_18_G	0-18	1-21	DEECDbFGbGFhHbFCbIC	BDFFEADEbFAEbDJFBBIcGG	0.573
8f2j_F		_0_D_4_E_8_E_0_-_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_4_b_1_F_0_-_3_C_0_-_0_-_1_b_5_I_12_C	_0_A_3_C_5_E_3_b_3_D_6_D_0_-_12_E_2_E_4_b_1_G_6_C_2_D_8_D_3_d_3_J_0_-_4_E_2_A_4_B_3_A_5_H_1_d_4_F_2_F	0-18	0-22	DEECDbFGbGFhHbFCbIC	ACEbDDEEbGCDDdJEABAHdFF	0.484
6s4s_E		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_0_-_1_b_5_I_0_-_12_C	_0_D_2_D_9_E_0_-_3_E_0_-_4_G_2_G_0_b_0_E_5_D_0_-_2_D_0_-_9_D_3_C_6_E_0_b_1_E_0_b_0_A	0-18	0-16	DEECDbFGbGFhHbFCbIC	DDEEGGbEDDDCEbEbA	0.556
2jdf_A		_0_D_4_E_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_0_-_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I_12_C	_3_F_15_E_1_F_3_F_2_B_2_c_8_D_7_F_0_-_3_F_6_d_6_E_0_-_2_E_0_-_3_F_2_B_2_c_0_-_8_C	0-18	1-16	DEECDbFGbGFhHbFCbIC	FFEFFBcDFFdEEFBcC	0.544
3qo1_A		_0_D_4_E_8_E_7_C_4_D_0_-_2_b_7_F_4_G_1_b_7_G_0_-_2_F_0_-_2_h_0_H_4_b_1_F_0_-_3_C_1_b_5_I_0_-_12_C	_0_C_2_C_5_F_12_E_6_D_3_A_0_-_7_E_2_E_4_b_1_F_6_A_3_D_7_D_3_d_2_J_0_-_4_E_2_A_4_D_0_-_9_I_0_e_2_F	0-18	0-20	DEECDbFGbGFhHbFCbIC	CCFEDAEEbFADDdJEADIeFE	0.542
5vnv_A		_8_E_7_C_4_D_2_b_7_F_4_G_1_b_7_G_2_F_2_h_0_H_4_b_1_F_3_C_1_b_5_I	_0_C_2_C_4_F_0_-_8_F_6_F_0_-_3_C_7_E_0_-_4_E_4_b_1_G_7_B_0_-_3_E	2-17	0-11	DEECDbFGbGFhHbFCbIC	CCFFFCEEbGBE	0.509
