4pk1_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_16_A_2_D_5_D_5_D_0_-_7_G_2_E_0_-_3_E_5_E_16_C_3_D_6_E_5_A	0-13	10-21	ABCCfGFGFFCFHA	FdlGGFmGGEADDDGEEECDEAACEFEECBDDDBEDEBEE	0.668
4nx9_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_0_-_2_F_10_F_5_C_3_F_3_H	_1_A_2_A_6_E_7_E_0_-_7_G_13_F_4_E_6_k_4_E_2_E_0_-_10_F_16_E	0-12	3-14	ABCCfGFGFFCFHA	sfpAAEEGFEkEEFEbw	0.629
8dun_O		_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F	_0_B_3_C_5_F_0_-_7_E_6_D_3_A_7_E_2_E_9_E_11_E	1-11	0-9	ABCCfGFGFFCFHA	BCFEDAEEEE	0.605
1gff_2		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_6_A_7_C_2_C_2_A_0_-_3_F_8_I_7_I_12_B_3_B_4_B_1_E_7_I_2_A	0-13	1-13	ABCCfGFGFFCFHA	CACCAFIIBBBEIABG	0.652
4xf6_A		_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_2_F_10_F_5_C_0_-_3_F_0_-_3_H_2_A	_0_D_3_F_2_F_1_h_4_F_5_i_1_D_0_-_6_E_5_F_14_C_8_i_3_C_1_b_6_A_5_A	1-13	0-14	ABCCfGFGFFCFHA	DFFhFiDEFCiCbAAbDcAbDDEkmgD	0.513
8dg9_G		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F	_0_A_0_-_3_C_5_E_0_-_11_E_6_D_15_B_2_E_4_b_2_G_4_D_2_E	0-11	0-10	ABCCfGFGFFCFHA	ACEEDBEbGDE	0.561
7wv4_C		_0_A_7_B_3_C_2_C_0_-_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_0_-_3_F_0_-_3_H_2_A	_8_B_21_B_21_B_21_B_7_A_2_g_1_A_1_B_7_A_9_A_1_B_7_i_7_B_7_A_5_b_6_B_7_A_12_B_7_A	0-13	5-23	ABCCfGFGFFCFHA	BBcBbBBBBAgABAABiBAbBABABAABAdBABBbBBBABcBbBBBcBAgBb	0.382
6opa_R		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F	_0_A_3_D_4_E_11_D_0_-_6_D_3_A_7_E_2_E_4_b_1_G_6_C_2_E	0-11	0-11	ABCCfGFGFFCFHA	ADEDDAEEbGCE	0.582
7d4y_B		_0_A_7_B_0_-_0_-_3_C_0_-_0_-_0_-_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_0_-_10_F_0_-_5_C_3_F_3_H_2_A	_5_A_4_E_10_G_8_L_26_B_9_b_1_G_3_c_1_E_2_c_2_E_9_D_5_B_7_G_10_I_8_J_3_A_6_E_7_j_3_C_7_G_2_G_7_C	0-13	6-28	ABCCfGFGFFCFHA	EEEEEAAEGLBbGcEcEDBGIJAEjCGGCbBBBDiCbDFjAAdqbDBBBDAAkDCb	0.355
7deo_A		_0_A_0_-_0_-_7_B_3_C_2_C_4_f_8_G_0_-_2_F_0_-_4_G_0_-_2_F_10_F_5_C_3_F_3_H_0_-_2_A	_3_A_5_G_3_b_1_F_6_E_6_B_1_b_3_E_0_b_1_E_4_b_1_G_9_A_3_D_12_C_2_C_5_F_12_E_6_D_3_A	0-13	1-20	ABCCfGFGFFCFHA	DAGbFEBbEbEbGADCCFEDAEEbFAE	0.484
6zsv_B		_0_A_0_-_7_B_0_-_3_C_0_-_2_C_4_f_0_-_8_G_2_F_0_-_4_G_0_-_0_-_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_4_C_2_g_5_B_0_b_10_D_2_h_8_D_7_j_3_l_4_E_2_F_4_A_5_B_3_B_0_d_0_D_8_G_2_D_3_m_6_D_2_F_2_A	0-13	2-23	ABCCfGFGFFCFHA	BhCgBbDhDjlEFABBdDGDmDFAgGcFEC	0.380
6j71_B		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_2_F_0_-_10_F_0_-_5_C_0_-_3_F_0_-_3_H	_6_B_2_D_3_C_3_B_0_-_5_G_3_b_1_F_5_G_5_B_1_b_3_E_0_b_1_E_4_b_1_G_2_b_9_E	0-12	9-25	ABCCfGFGFFCFHA	BCFEDAEEEBDCBGbFGBbEbEbGbE	0.522
4oq1_A		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_2_F_10_F_5_C_0_-_0_-_3_F_0_-_3_H_2_A	_2_A_3_A_9_A_5_D_0_-_4_H_4_B_3_E_5_H_5_F_10_G_2_C_1_A_2_A_1_B_5_C_5_H_11_D	0-13	13-29	ABCCfGFGFFCFHA	EeFjbHEIICGGDAAADHBEHFGCAABCHDD	0.572
1jrh_L		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_3_H_2_A	_0_C_2_C_5_F_0_-_7_E_6_D_3_A_7_E_2_E_4_b_2_E_5_A_3_D_7_B_4_E_4_A	1-13	0-14	ABCCfGFGFFCFHA	CCFEDAEEbEADBEAACB	0.586
7xw6_L		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F	_0_A_0_-_3_C_5_E_0_-_11_D_6_D_12_E_2_E_4_b_2_G_4_D_2_D	0-11	0-10	ABCCfGFGFFCFHA	ACEDDEEbGDD	0.572
7ceb_A		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_0_-_0_-_2_F_0_-_4_G_0_-_2_F_10_F_0_-_5_C_0_-_3_F_3_H	_3_C_7_B_3_D_36_B_6_D_2_c_1_E_4_A_12_E_7_F_2_b_1_G_5_H_10_D_8_E_12_D_12_C_9_E_8_E_6_G	0-12	8-27	ABCCfGFGFFCFHA	CFGFAAFDCBDBDcEAEFbGHDEDCEEGJHEDIAJFACGEAH	0.473
6ws6_C		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_0_-_3_F_3_H_2_A	_0_C_3_B_5_B_1_C_3_b_1_F_5_F_6_B_7_E_4_E_4_b_1_G_14_D_2_D_8_D_3_G_4_C	0-13	0-16	ABCCfGFGFFCFHA	CBBCbFFBEEbGDDDGCbBAFCbB	0.583
7owg_Y		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_2_F_10_F_0_-_5_C_3_F_3_H_2_A	_4_F_8_E_8_D_4_D_1_b_5_E_7_D_4_E_3_E_4_F_6_F_4_E_4_C_9_D_6_E_7_D	0-13	50-65	ABCCfGFGFFCFHA	fcCBnAAkGfEnCfjcngnAkclhjifbhcemfikhglkmgjlhdkFBCEFEDDbEDEEFFECDEDDBBCEECDE	0.561
5y9g_B		_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H	_0_E_3_A_1_B_0_-_4_G_6_D_11_E_6_F_4_A_7_C_4_G_3_B_2_J	1-12	0-11	ABCCfGFGFFCFHA	EABGDEFACGBJJ	0.603
3e3q_V		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F	_0_A_4_C_5_B_2_A_0_-_7_E_6_E_5_C_3_E_4_E_4_b_1_G_5_B_3_E	0-11	0-12	ABCCfGFGFFCFHA	ACBAEECEEbGBE	0.616
8pd4_A		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_4_B_5_C_18_C_0_-_7_F_6_F_12_b_1_F_3_B_11_F_4_E_4_F_6_F_5_A	1-13	4-16	ABCCfGFGFFCFHA	hdgbBCCFFbFBFEFFA	0.734
7z3q_F		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_2_F_0_-_0_-_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_6_D_5_G_15_B_1_B_5_D_0_-_8_H_2_C_3_B_1_c_6_G_4_F_8_H_7_D_6_D_7_H_13_A	0-13	1-16	ABCCfGFGFFCFHA	DDGBBDHCBcGFHDDHA	0.601
6ck1_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_3_H_2_A	_1_E_4_E_2_D_4_D_0_-_3_G_3_F_2_E_4_E_0_d_6_C_8_C_2_F_6_F_10_A	0-13	5-18	ABCCfGFGFFCFHA	JEHDbEEDDGFEEdCCFFAEDGGBCDDEEEFCEbEEJ	0.684
8f2j_F		_0_A_7_B_0_-_0_-_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_0_A_3_C_5_E_3_b_3_D_6_D_0_-_12_E_2_E_4_b_1_G_6_C_2_D_8_D_3_d_3_J_4_E_2_A	0-13	0-16	ABCCfGFGFFCFHA	ACEbDDEEbGCDDdJEABAHdFF	0.527
6hkg_D		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_3_H_2_A	_0_C_2_C_5_F_0_-_7_E_6_D_3_A_7_E_2_E_4_b_2_E_7_A_3_D_7_D_4_H_4_D	1-13	0-14	ABCCfGFGFFCFHA	CCFEDAEEbEADDHDG	0.574
7zm5_B		_0_A_0_-_7_B_3_C_2_C_0_-_4_f_0_-_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_4_E_1_b_6_E_2_A_1_B_2_I_18_f_4_A_3_J_9_D_1_b_6_C_8_C_10_D_5_C_30_C_6_H_2_H	0-13	14-31	ABCCfGFGFFCFHA	BbAbHHbJJBDHeGEbEABIfAJDbCCDCCHHFJIbI	0.444
4wjv_A		_0_A_0_-_7_B_3_C_2_C_0_-_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H	_4_D_4_E_6_E_6_D_4_C_18_E_2_b_8_D_3_E_4_F_5_E_4_E_4_D_0_b_2_E_6_E	0-12	2-17	ABCCfGFGFFCFHA	EEDEEDCEbDEFEEDbEEclDDGEEDDEEDDEEE	0.528
5a7y_B		_2_C_4_f_8_G_2_F_4_G_2_F_10_F_0_-_0_-_5_C_3_F_3_H_2_A	_4_B_7_i_2_G_2_E_2_D_6_F_13_D_8_o_2_b_0_C_10_B_10_C_5_A	3-13	1-13	ABCCfGFGFFCFHA	jBiGEDFDobCBCAdDdBkglgh	0.569
8deo_B		_0_A_0_-_7_B_3_C_2_C_0_-_0_-_0_-_4_f_8_G_0_-_2_F_4_G_0_-_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_0_B_2_b_0_D_1_C_10_C_10_E_9_G_11_F_3_f_12_E_7_d_8_H_4_D_4_c_0_B_18_G_4_E_2_E_0_c_7_G_6_B	0-13	0-20	ABCCfGFGFFCFHA	BbDCCEGFfEdHDcBGEEcGBCABADDFBCEDBDCBBDJDDJCEE	0.422
5w6h_B		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_0_-_0_-_3_F_3_H_2_A	_4_C_8_D_4_C_2_C_0_f_4_E_4_B_4_C_4_C_5_B_16_C_1_g_4_c_6_c_9_E_7_G_10_B	0-13	4-20	ABCCfGFGFFCFHA	jbBCCDCCfEBCCBCgccEGBCAjBBCBCEhBBCABBBABBCCACDCCDCBDBBDAACAbCDEGIHCGHK	0.550
5nz8_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_0_-_0_-_5_C_3_F_0_-_3_H_2_A	_7_A_5_B_18_D_2_D_0_-_7_H_2_G_3_H_9_J_5_J_6_c_1_e_1_F_5_G_2_b_2_J_2_B	0-13	15-30	ABCCfGFGFFCFHA	hEFfhCCBibACCcCABDDHGHJJceFGbJBBdIJknBdiAljAlnlAAhiAAbAmldcAAkABGGDBH	0.528
3zx1_A		_0_A_0_-_7_B_0_-_3_C_2_C_4_f_0_-_8_G_0_-_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_7_D_3_G_8_B_5_b_12_F_6_E_6_e_4_E_9_I_12_e_5_C_2_A_2_D_2_F_6_D_3_F_2_H_2_B	0-13	3-20	ABCCfGFGFFCFHA	bKEDGBbFEeEIeCADFDFHBFFHHbhBCFDGCACEFdG	0.514
3h09_B		_0_A_7_B_3_C_2_C_0_-_4_f_0_-_0_-_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_6_C_2_B_3_E_1_C_2_A_16_b_1_b_7_A_1_I_4_C_3_I_4_C_7_C_6_C_5_c_5_C_2_B_4_C	0-13	59-76	ABCCfGFGFFCFHA	AhBCbCCbBcEhAbEIAAGCADbEJcEiMECeJAJBBCDCCDBDbBCBACDbBBDDlAECBECAbbAICICCCcCBCDBCCKMbAGHDFbDD	0.469
5a9q_2		_0_A_7_B_3_C_0_-_0_-_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_0_C_6_B_11_D_3_G_11_H_4_E_4_A_4_H_4_E_3_D_9_G_3_F_3_F_3_E_4_F_2_H_4_D	0-13	0-16	ABCCfGFGFFCFHA	CBDGHEAHEDGFFEFHDDDDDCADEAEEE	0.556
8a3t_B		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_0_-_4_G_2_F_0_-_10_F_0_-_5_C_0_-_3_F_0_-_3_H_0_-_2_A	_4_F_4_E_5_C_5_C_0_-_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A	0-13	12-31	ABCCfGFGFFCFHA	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	0.426
6o38_C		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_0_-_3_H_0_-_2_A	_0_A_7_B_8_C_7_B_0_-_9_E_5_B_11_A_4_F_4_F_2_C_0_c_10_F_6_B_9_E_5_B_11_A	0-13	0-15	ABCCfGFGFFCFHA	ABCBEBAFFCcFBEBABACEBECCFCBBfejBBfhCBCfk	0.654
1ygu_A		_0_A_7_B_0_-_3_C_2_C_4_f_8_G_0_-_0_-_2_F_4_G_2_F_10_F_0_-_5_C	_0_A_0_q_15_b_32_C_8_C_7_d_8_A_5_A_2_A_11_C_2_I_3_I_7_G_11_j_10_C	0-10	0-14	ABCCfGFGFFCFHA	AqbCCdAAACIIGjCieAgmAegbcABdAAAAAEIGddDlAhk	0.409
8q28_A		_7_B_3_C_0_-_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_0_-_0_-_5_C_0_-_3_F_0_-_3_H_2_A	_0_C_14_C_2_A_11_D_0_-_9_E_4_E_8_B_14_G_8_F_2_D_5_A_2_b_14_B_10_D_2_E_2_b_18_G_5_B	1-13	0-17	ABCCfGFGFFCFHA	CCADEEBGFDAbBDEbGBCc	0.517
6l7i_G		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_6_B_10_b_13_D_5_D_5_D_0_-_5_G_6_G_2_F_4_I_7_G_9_F_5_D_5_F_5_E_10_B	0-13	32-46	ABCCfGFGFFCFHA	bCGHDdDEFDEFGdEGHFDEFHEEGIEDHIGHBbDDDGGFIGFDFEBBBCA	0.668
3rgv_A		_0_A_7_B_0_-_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_0_-_3_H	_4_B_2_B_5_F_6_E_5_C_0_-_2_C_9_B_8_G_10_E_8_E_7_E_16_A_3_D_0_b_1_H	0-12	2-16	ABCCfGFGFFCFHA	BDBBFECCBGEEEADbH	0.577
3uaj_A		_0_A_7_B_0_-_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_0_-_3_F_3_H_2_A	_5_A_0_-_9_b_1_C_2_C_4_f_5_B_10_F_17_H_5_F_6_A_2_C_9_A_5_A_5_F_3_F_6_F	0-13	16-31	ABCCfGFGFFCFHA	DEEJNbIOGEEIbEEdAbCCfBFHFACAAFFF	0.611
8eh5_L		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F	_0_A_0_-_3_C_5_E_0_-_8_E_6_E_2_A_7_E_2_E_4_b_2_E_6_A_3_E	0-11	0-11	ABCCfGFGFFCFHA	ACEEEAEEbEAE	0.575
3vb0_A		_0_A_7_B_3_C_0_-_0_-_2_C_4_f_8_G_2_F_0_-_0_-_0_-_0_-_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_3_H_0_-_2_A	_9_C_5_C_7_D_4_G_2_k_5_A_2_e_2_G_5_F_6_c_6_A_2_A_4_D_3_e_8_G_2_F_7_C_10_G_2_k_6_E_5_E_5_E_7_b_3_B	0-13	2-25	ABCCfGFGFFCFHA	HgCCDGkAeGFcAADeGFCGkEEEbBC	0.367
8a63_U		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H	_0_E_2_E_3_C_9_C_0_-_2_C_5_A_9_I_3_F_0_-_0_-_4_F_2_J	0-12	0-9	ABCCfGFGFFCFHA	EECCCAIFFJ	0.488
5c2w_E		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_4_E_5_E_4_E_7_C_0_-_4_E_5_E_6_E_5_D_6_C_9_C_7_F_4_G_3_G	0-13	4-16	ABCCfGFGFFCFHA	EDDEEEECEEEDCCFGGHbHDEEEhfcEEEE	0.640
3d6e_B		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_0_B_9_B_5_B_5_C_0_-_12_G_2_G_7_F_10_F_5_G_7_C_9_G_2_E_2_E	0-13	0-12	ABCCfGFGFFCFHA	BBBCGGFFGCGEEGI	0.721
5u5o_A		_0_A_7_B_3_C_2_C_0_-_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_3_H	_4_C_4_B_7_B_8_D_2_J_10_b_1_G_4_G_3_G_2_F_1_g_2_G_6_C_2_E_6_J	0-12	12-26	ABCCfGFGFFCFHA	GBJIbGbAfJdICBBDJbGGGFgGCEJ	0.648
6zg6_H		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_0_-_5_C_0_-_3_F_3_H_2_A	_8_D_3_D_10_C_5_E_0_-_6_E_4_F_0_b_1_G_6_E_7_F_4_E_7_C_11_C_6_C_5_E_5_C	0-13	10-25	ABCCfGFGFFCFHA	CEFGEbEGGEDDCEEFbGEFECCCEC	0.568
6tv9_F		_0_A_0_-_7_B_3_C_0_-_2_C_4_f_0_-_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_7_D_6_E_5_E_5_D_3_b_1_C_12_b_7_B_2_D_5_E_4_F_4_E_5_E_7_D_5_D_5_E_6_D	0-13	16-32	ABCCfGFGFFCFHA	EEEDEEFAEEEAAFEEDEEDbCbBDEFEEDDEDbEFEd	0.503
7d85_C		_0_A_7_B_0_-_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_0_A_3_C_5_E_10_E_6_D_0_-_12_E_2_E_4_b_1_H_4_D_2_D_8_D_3_d_3_J_4_E_2_B	0-13	0-15	ABCCfGFGFFCFHA	ACEEDEEbHDDDdJEBBAHeFF	0.541
7ox3_B		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_0_D_4_E_9_D_6_D_0_-_12_E_2_E_4_b_1_G_5_B_3_E_7_D_3_d_3_J_4_E_2_B	0-13	0-14	ABCCfGFGFFCFHA	DEDDEEbGBEDdJEBBAHeFF	0.553
5d2n_E		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_0_-_4_G_0_-_2_F_10_F_5_C_3_F_0_-_3_H	_6_F_2_C_8_C_6_D_4_b_1_G_10_A_3_E_2_b_4_D_3_f_1_J_3_F_2_B_3_B_4_A_9_I	0-12	4-20	ABCCfGFGFFCFHA	BDEFFCCDbGAEbDfJFBBAIdGG	0.496
7y22_Y		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_0_-_3_F_0_-_3_H_2_A	_2_D_2_D_19_C_2_A_13_D_6_b_1_E_7_E_14_H_2_F_26_D_2_E_2_C_22_B_11_D_2_D_4_D_12_A	0-13	20-37	ABCCfGFGFFCFHA	FBAAGbFFBBccDDDDEfkcDDCADbEEHFDECBDDDAAFHDFEIJGGFJCEABCGCJFEIFI	0.533
8bou_B		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_2_F_0_-_10_F_0_-_0_-_5_C_3_F_0_-_3_H_2_A	_4_C_9_D_4_D_3_D_0_-_22_E_5_B_13_F_2_G_2_G_6_I_5_H_7_d_2_c_3_D_3_E_1_d_12_G_5_D	0-13	1-18	ABCCfGFGFFCFHA	CCDDDEBFGGIHdcDEdGDdcJHinCdjBhkBfldBBkAAnoAAAilAAAcAkjiCCfCCGGCABbF	0.466
5ixq_A		_0_A_0_-_7_B_3_C_0_-_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_0_-_3_F_3_H_0_-_2_A	_5_B_4_D_12_B_4_C_13_B_4_C_3_d_5_B_4_D_2_d_5_B_4_C_3_d_5_B_4_C_3_d_5_B_4_D_2_d_5_B	0-13	34-53	ABCCfGFGFFCFHA	lbbBDAdBDbBDcBBdBdBdBBdBCdBCdBABAdBDBCBCdBDdBCdBCdBDdBCBAdBBdBDbeDC	0.385
8sgz_S		_0_A_7_B_3_C_2_C_0_-_4_f_8_G_0_-_0_-_2_F_4_G_0_-_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_1_A_5_A_16_C_14_F_4_k_10_h_1_d_6_d_11_o_9_F_4_G_21_B_6_E_2_I_3_D_4_F_1_e_22_D_11_A	0-13	24-42	ABCCfGFGFFCFHA	kCdCfhffAjBnCEAAAABmBfgEAACFkhddoFGBEIDFeDACA	0.445
6r5z_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H	_0_B_5_D_5_D_4_D_0_-_6_E_5_E_3_E_4_E_5_E_5_E_3_E_4_E	0-12	0-11	ABCCfGFGFFCFHA	BDDDEEEEEEEE	0.661
5til_G		_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_0_C_2_D_0_-_4_F_6_F_0_-_6_F_4_C_2_E_4_E_4_b_1_G_6_A	2-13	0-10	ABCCfGFGFFCFHA	CDFFFCEEbGAE	0.646
3jcm_B		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_0_-_5_C_0_-_3_F_3_H_2_A	_5_D_5_D_8_C_5_D_0_-_4_E_4_F_5_E_5_E_3_E_8_D_7_C_2_b_2_D_5_D_5_C	0-13	17-31	ABCCfGFGFFCFHA	hhjkctmEEDAEEDECDDDCDEFEEEDCbDDCEDC	0.572
4q98_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_0_-_3_F_3_H_2_A	_1_A_1_B_11_C_16_C_1_b_0_B_5_C_2_A_10_F_12_f_8_F_8_C_7_A_3_H_17_H_2_A	0-13	19-34	ABCCfGFGFFCFHA	FBAABFDCdBdABDBIbbDABCCbBCAFfFCAHHA	0.665
2p17_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_0_-_2_A	_0_A_2_E_3_B_2_B_8_c_2_B_2_B_7_B_2_H_2_D_3_D_4_A_6_F_5_H_2_b_7_A	0-13	0-15	ABCCfGFGFFCFHA	AEBBcBBBHDDAFHbACCAAFGCCDGG	0.625
3auv_F		_0_A_0_-_7_B_3_C_0_-_2_C_0_-_4_f_8_G_0_-_2_F_0_-_4_G_0_-_2_F_10_F_0_-_5_C_0_-_0_-_3_F_0_-_3_H_2_A	_2_B_6_F_7_E_6_D_3_A_7_E_2_E_4_b_1_F_11_C_2_D_2_A_6_G_3_b_1_F_5_F_1_b_2_B_7_E_0_b_1_E_4_b_1_G_14_D	0-13	1-24	ABCCfGFGFFCFHA	CBFEDAEEbFCDAGbFFbBEbEbGD	0.372
6ug9_L		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_0_-_2_F_10_F_5_C_3_F_0_-_3_H_0_-_2_A	_0_C_2_C_5_F_7_D_0_-_6_D_3_A_7_E_2_E_4_b_1_F_6_B_2_D_7_D_3_d_2_J_4_E_2_A	0-13	0-16	ABCCfGFGFFCFHA	CCFDDAEEbFBDDdJEADIcFE	0.496
8ezk_I		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_0_-_2_F_0_-_0_-_10_F_0_-_5_C_0_-_3_F_0_-_3_H_2_A	_3_A_5_G_8_F_6_E_5_B_4_b_0_E_4_E_4_b_1_G_2_c_10_D_6_A_3_C_5_E_10_E_6_D_12_E_2_E_4_b_1_H_4_D	0-13	1-22	ABCCfGFGFFCFHA	DAGFEBbEEbGcDACEEDEEbHDD	0.402
6dwi_A		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_0_-_2_A	_0_C_2_C_5_F_0_-_7_E_6_D_3_A_7_E_2_E_4_b_2_E_6_A_3_D_7_D_3_c_3_J_4_E_2_A	1-13	0-16	ABCCfGFGFFCFHA	CCFEDAEEbEADDcJEADIcFF	0.504
8gvi_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_4_B_10_F_5_F_5_B_1_b_1_D_4_E_4_b_2_F_7_B_3_E_8_C_9_E_0_-_16_A	0-13	1-14	ABCCfGFGFFCFHA	DBFFBbDEbFBECEABBEbb	0.576
3pta_A		_0_A_0_-_7_B_0_-_3_C_2_C_4_f_8_G_2_F_0_-_0_-_4_G_0_-_2_F_0_-_10_F_5_C_0_-_3_F_0_-_3_H_0_-_2_A	_2_A_2_D_2_C_1_C_2_C_3_C_23_d_11_J_12_G_1_b_4_d_5_J_0_b_3_E_7_e_4_H_4_B_3_b_8_E_5_h_2_F_3_i_4_B	0-13	17-39	ABCCfGFGFFCFHA	ccbCCCCIIbJbDAFBkADCCCCdJGbdJbEeHBbEhFiBgCfeFclGcGbAAcAeAgbABbebfil	0.372
8e0q_B		_0_A_7_B_3_C_0_-_0_-_2_C_0_-_0_-_4_f_0_-_0_-_8_G_2_F_4_G_2_F_10_F_0_-_5_C_3_F_0_-_3_H	_6_A_10_C_3_D_4_E_2_j_10_D_6_D_12_B_2_c_2_A_3_b_14_G_6_F_4_F_2_F_6_E_4_d_7_B_8_B_5_A_20_I	0-12	15-35	ABCCfGFGFFCFHA	HkdEEGHCDDcEEEbACDEjDDBcAbGFFFEdBBAIbIgmgglhflhbfcBdBkbmjghgkqbjojepwblbobccbdhbficlkkABnfdkgAAkjcgeCljDBDk	0.443
